Objective Function Value: 6838.634188 

Assignments: 
vehicleID,vehicleType,activityType,startTime,startNode,endTime,endNode,Description,Status
1.0,Truck,Truck travels with UAV(s) on board,0.0,0.0,23.048247,38.0,Travel from node 0 to node 38,Traveling
1.0,Truck,Truck is stationary with UAV(s) on board,23.048247,38.0,53.048247,38.0,Dropping off package to Customer 38,Making Delivery
1.0,Truck,Truck travels with UAV(s) on board,53.048247,38.0,78.471413,39.0,Travel from node 38 to node 39,Traveling
1.0,Truck,Truck is stationary with UAV(s) on board,78.471413,39.0,108.471413,39.0,Dropping off package to Customer 39,Making Delivery
1.0,Truck,Truck is stationary with UAV(s) on board,108.471413,39.0,168.471413,39.0,Launching UAV 3,UAV Launch
1.0,Truck,Truck is stationary with UAV(s) on board,168.471413,39.0,228.471413,39.0,Launching UAV 2,UAV Launch
1.0,Truck,Truck travels with no UAVs on board,228.471413,39.0,590.305936,16.0,Travel from node 39 to node 16,Traveling
1.0,Truck,Truck is stationary with no UAVs on board,590.305936,16.0,620.305936,16.0,Dropping off package to Customer 16,Making Delivery
1.0,Truck,Truck travels with no UAVs on board,620.305936,16.0,717.704027,35.0,Travel from node 16 to node 35,Traveling
1.0,Truck,Truck is stationary with no UAVs on board,717.704027,35.0,747.704027,35.0,Dropping off package to Customer 35,Making Delivery
1.0,Truck,Truck travels with no UAVs on board,747.704027,35.0,886.583583,40.0,Travel from node 35 to node 40,Traveling
1.0,Truck,Truck is stationary with no UAVs on board,886.583583,40.0,916.583583,40.0,Retrieving UAV 3,UAV Recovery
1.0,Truck,Truck is stationary with no UAVs on board,916.583583,40.0,946.583583,40.0,Retrieving UAV 2,UAV Recovery
1.0,Truck,Truck is stationary with no UAVs on board,946.583583,40.0,976.583583,40.0,Dropping off package to Customer 40,Making Delivery
1.0,Truck,Truck travels with UAV(s) on board,976.583583,40.0,1099.051649,24.0,Travel from node 40 to node 24,Traveling
1.0,Truck,Truck is stationary with UAV(s) on board,1099.051649,24.0,1129.051649,24.0,Dropping off package to Customer 24,Making Delivery
1.0,Truck,Truck is stationary with UAV(s) on board,1129.051649,24.0,1189.051649,24.0,Launching UAV 2,UAV Launch
1.0,Truck,Truck travels with UAV(s) on board,1189.051649,24.0,1317.723233,28.0,Travel from node 24 to node 28,Traveling
1.0,Truck,Truck is stationary with UAV(s) on board,1317.723233,28.0,1347.723233,28.0,Dropping off package to Customer 28,Making Delivery
1.0,Truck,Truck travels with UAV(s) on board,1347.723233,28.0,1397.309425,4.0,Travel from node 28 to node 4,Traveling
1.0,Truck,Truck is stationary with UAV(s) on board,1397.309425,4.0,1427.309425,4.0,Dropping off package to Customer 4,Making Delivery
1.0,Truck,Truck travels with UAV(s) on board,1427.309425,4.0,1595.78379,18.0,Travel from node 4 to node 18,Traveling
1.0,Truck,Truck is stationary with UAV(s) on board,1595.78379,18.0,1625.78379,18.0,Retrieving UAV 2,UAV Recovery
1.0,Truck,Truck is stationary with UAV(s) on board,1625.78379,18.0,1655.78379,18.0,Dropping off package to Customer 18,Making Delivery
1.0,Truck,Truck travels with UAV(s) on board,1655.78379,18.0,1791.708953,10.0,Travel from node 18 to node 10,Traveling
1.0,Truck,Truck is stationary with UAV(s) on board,1791.708953,10.0,1821.708953,10.0,Dropping off package to Customer 10,Making Delivery
1.0,Truck,Truck travels with UAV(s) on board,1821.708953,10.0,1911.286254,23.0,Travel from node 10 to node 23,Traveling
1.0,Truck,Truck is stationary with UAV(s) on board,1911.286254,23.0,1941.286254,23.0,Dropping off package to Customer 23,Making Delivery
1.0,Truck,Truck is stationary with UAV(s) on board,1941.286254,23.0,2001.286254,23.0,Launching UAV 2,UAV Launch
